user_id,food_item,category,time_of_day,rating
u027,Veg Pulao,mild,snack,3
u027,Khichdi,mild,breakfast,4
u027,Fish Fry,spicy,dinner,4
u027,Vada Pav,spicy,lunch,3
u027,Mutton Curry,spicy,snack,4
u027,Dhokla,mild,breakfast,4
u027,Thali,mild,breakfast,3
u027,Masala Dosa,mild,lunch,5
u027,Butter Naan,mild,dinner,3
u027,Palak Paneer,mild,lunch,5
u027,Tandoori Chicken,spicy,dinner,3
u028,Upma,mild,lunch,5
u028,Chole Bhature,spicy,dinner,3
u028,Palak Paneer,mild,lunch,4
u028,Khichdi,mild,lunch,4
u028,Manchurian,spicy,dinner,4
u028,Palak Paneer,mild,snack,4
u028,Chicken 65,spicy,breakfast,3
u028,Mutton Curry,spicy,snack,5
u028,Pizza,spicy,lunch,3
u028,Mutton Curry,spicy,lunch,5
u028,Pizza,spicy,dinner,4
u028,Dal Tadka,mild,snack,3
u028,Chole Bhature,spicy,lunch,4
u028,Samosa,spicy,snack,3
u028,Veg Pulao,mild,dinner,4
u028,Khichdi,mild,dinner,3
u028,Samosa,spicy,lunch,5
u028,Mutton Curry,spicy,dinner,3
u028,Paneer Butter Masala,spicy,dinner,5
u028,Poha,mild,snack,5
u028,Vada Pav,spicy,snack,5
u028,Fish Fry,spicy,lunch,4
u028,Aloo Paratha,mild,dinner,4
u028,Dal Tadka,mild,dinner,3
u028,Dal Tadka,mild,breakfast,3
u028,Manchurian,spicy,snack,3
u028,Samosa,spicy,snack,5
u028,Vada Pav,spicy,snack,3
u028,Pizza,spicy,breakfast,4
u028,Spring Roll,spicy,breakfast,3
u029,Curd Rice,mild,dinner,3
u029,Pav Bhaji,spicy,snack,4
u029,Tandoori Chicken,spicy,lunch,4
u029,Chicken 65,spicy,snack,4
u029,Curd Rice,mild,lunch,5
u029,Pizza,spicy,dinner,5
u029,Hyderabadi Biryani,spicy,lunch,5
u029,Samosa,spicy,dinner,5
u029,Butter Naan,mild,lunch,5
u029,Manchurian,spicy,breakfast,3
u029,Palak Paneer,mild,breakfast,5
u029,Fish Fry,spicy,snack,4
u029,Pizza,spicy,lunch,3
u029,Poha,mild,dinner,3
u029,Poha,mild,snack,5
u029,Palak Paneer,mild,dinner,4
u029,Mutton Curry,spicy,dinner,3
u029,Butter Naan,mild,lunch,3
u029,Thali,mild,breakfast,4
u029,Burger,spicy,dinner,4
u029,Vada Pav,spicy,breakfast,5
u029,Samosa,spicy,dinner,4
u029,Poha,mild,dinner,4
u029,Tandoori Chicken,spicy,lunch,3
u029,Masala Dosa,mild,lunch,4
u029,Poha,mild,breakfast,3
u030,Paneer Butter Masala,spicy,lunch,3
u030,Hyderabadi Biryani,spicy,dinner,3
u030,Chicken 65,spicy,dinner,5
u030,Paneer Butter Masala,spicy,lunch,5
u030,Butter Naan,mild,snack,3
u030,Paneer Butter Masala,spicy,snack,3
u030,Spring Roll,spicy,breakfast,5
u030,Samosa,spicy,lunch,5
u030,Dhokla,mild,dinner,3
u030,Chole Bhature,spicy,lunch,3
u030,Kathi Roll,spicy,breakfast,4
u030,Chicken 65,spicy,lunch,4
u030,Aloo Paratha,mild,breakfast,4
u030,Samosa,spicy,breakfast,3
u030,Rajma Chawal,mild,dinner,3
u030,Palak Paneer,mild,dinner,5
u030,Paneer Butter Masala,spicy,dinner,3
u030,Dal Tadka,mild,breakfast,3
u030,Masala Dosa,mild,breakfast,4
u030,Dhokla,mild,lunch,3
u030,Vada Pav,spicy,breakfast,3
u030,Dal Tadka,mild,breakfast,5
u030,Upma,mild,breakfast,5
u030,Chicken 65,spicy,snack,4
u030,Butter Naan,mild,snack,5
u030,Fried Rice,spicy,snack,4
u030,Hyderabadi Biryani,spicy,breakfast,3
u030,Mutton Curry,spicy,snack,5
u030,Chicken 65,spicy,breakfast,4
u030,Upma,mild,dinner,3
u031,Curd Rice,mild,breakfast,3
u031,Pizza,spicy,snack,3
u031,Tandoori Chicken,spicy,dinner,3
u031,Dal Tadka,mild,breakfast,5
u031,Mutton Curry,spicy,lunch,5
u031,Dhokla,mild,lunch,5
u031,Tandoori Chicken,spicy,dinner,5
u031,Paneer Butter Masala,spicy,breakfast,3
u031,Spring Roll,spicy,lunch,5
u031,Khichdi,mild,snack,4
u031,Hyderabadi Biryani,spicy,snack,4
u031,Thali,mild,dinner,5
u031,Burger,spicy,dinner,3
u031,Hyderabadi Biryani,spicy,snack,5
u031,Hyderabadi Biryani,spicy,dinner,4
u031,Palak Paneer,mild,breakfast,3
u031,Vada Pav,spicy,breakfast,4
u031,Vada Pav,spicy,breakfast,3
u031,Kathi Roll,spicy,breakfast,4
u031,Idli,mild,snack,5
u031,Kathi Roll,spicy,lunch,3
u031,Dal Tadka,mild,snack,4
u031,Masala Dosa,mild,breakfast,3
u031,Masala Dosa,mild,breakfast,5
u031,Samosa,spicy,snack,5
u031,Chicken 65,spicy,snack,4
u031,Manchurian,spicy,dinner,3
u031,Palak Paneer,mild,snack,3
u032,Paneer Butter Masala,spicy,lunch,5
u032,Pizza,spicy,snack,4
u032,Fried Rice,spicy,dinner,5
u032,Veg Pulao,mild,lunch,4
u032,Rajma Chawal,mild,snack,3
u032,Paneer Butter Masala,spicy,breakfast,4
u032,Spring Roll,spicy,breakfast,4
u032,Samosa,spicy,lunch,5
u032,Rajma Chawal,mild,breakfast,5
u032,Thali,mild,breakfast,3
u032,Manchurian,spicy,dinner,5
u032,Tandoori Chicken,spicy,snack,5
u032,Masala Dosa,mild,dinner,4
u032,Manchurian,spicy,lunch,4
u032,Hyderabadi Biryani,spicy,snack,5
u032,Aloo Paratha,mild,snack,3
u032,Spring Roll,spicy,dinner,3
u032,Kathi Roll,spicy,snack,5
u032,Curd Rice,mild,dinner,3
u032,Chole Bhature,spicy,lunch,4
u032,Rajma Chawal,mild,snack,3
u032,Paneer Butter Masala,spicy,dinner,5
u032,Veg Pulao,mild,dinner,5
u032,Pav Bhaji,spicy,snack,4
u032,Butter Naan,mild,lunch,3
u032,Vada Pav,spicy,dinner,3
u032,Idli,mild,breakfast,4
u032,Hyderabadi Biryani,spicy,snack,5
u032,Samosa,spicy,dinner,3
u032,Paneer Butter Masala,spicy,dinner,5
u033,Idli,mild,dinner,4
u033,Butter Naan,mild,breakfast,3
u033,Veg Pulao,mild,snack,5
u033,Dhokla,mild,lunch,5
u033,Spring Roll,spicy,snack,3
u033,Fish Fry,spicy,snack,5
u033,Idli,mild,lunch,4
u033,Rajma Chawal,mild,snack,5
u033,Masala Dosa,mild,breakfast,4
u033,Poha,mild,breakfast,5
u033,Kathi Roll,spicy,dinner,3
u033,Palak Paneer,mild,breakfast,4
u033,Rajma Chawal,mild,snack,5
u033,Butter Naan,mild,lunch,5
u033,Thali,mild,breakfast,4
u033,Manchurian,spicy,lunch,5
u033,Manchurian,spicy,breakfast,4
u033,Chole Bhature,spicy,snack,3
u033,Veg Pulao,mild,lunch,5
u033,Thali,mild,breakfast,5
u033,Manchurian,spicy,breakfast,3
u033,Masala Dosa,mild,dinner,3
u033,Spring Roll,spicy,breakfast,3
u033,Chicken 65,spicy,breakfast,3
u033,Poha,mild,dinner,5
u033,Rajma Chawal,mild,snack,5
u033,Khichdi,mild,breakfast,3
u033,Hyderabadi Biryani,spicy,breakfast,5
u033,Butter Naan,mild,dinner,3
u033,Pav Bhaji,spicy,snack,5
u034,Palak Paneer,mild,lunch,5
u034,Chicken 65,spicy,breakfast,5
u034,Masala Dosa,mild,dinner,3
u034,Fried Rice,spicy,lunch,5
u034,Dhokla,mild,breakfast,4
u034,Poha,mild,dinner,3
u034,Palak Paneer,mild,breakfast,5
u034,Burger,spicy,breakfast,3
u034,Rajma Chawal,mild,lunch,4
u034,Curd Rice,mild,lunch,3
u034,Manchurian,spicy,lunch,3
u034,Dhokla,mild,lunch,4
u034,Thali,mild,breakfast,3
u034,Thali,mild,snack,3
u034,Palak Paneer,mild,dinner,5
u034,Butter Naan,mild,lunch,5
u034,Poha,mild,lunch,5
u034,Pav Bhaji,spicy,snack,4
u034,Spring Roll,spicy,snack,5
u034,Fish Fry,spicy,dinner,3
u034,Fish Fry,spicy,snack,3
u034,Vada Pav,spicy,lunch,3
u034,Palak Paneer,mild,lunch,4
u034,Chole Bhature,spicy,snack,5
u034,Masala Dosa,mild,snack,5
u034,Upma,mild,snack,3
u034,Upma,mild,breakfast,4
u034,Thali,mild,snack,4
u034,Fish Fry,spicy,lunch,4
u035,Fish Fry,spicy,lunch,4
u035,Kathi Roll,spicy,snack,4
u035,Veg Pulao,mild,snack,3
u035,Chicken 65,spicy,snack,3
u035,Burger,spicy,breakfast,4
u035,Aloo Paratha,mild,snack,5
u035,Paneer Butter Masala,spicy,dinner,5
u035,Kathi Roll,spicy,breakfast,5
u035,Dal Tadka,mild,lunch,5
u035,Spring Roll,spicy,breakfast,5
u035,Poha,mild,snack,3
u035,Burger,spicy,snack,4
u035,Kathi Roll,spicy,lunch,3
u035,Samosa,spicy,dinner,4
u035,Mutton Curry,spicy,lunch,5
u035,Poha,mild,snack,4
u035,Dal Tadka,mild,breakfast,4
u035,Manchurian,spicy,dinner,4
u035,Kathi Roll,spicy,dinner,4
u035,Spring Roll,spicy,breakfast,3
u035,Dal Tadka,mild,lunch,4
u035,Masala Dosa,mild,dinner,4
u035,Hyderabadi Biryani,spicy,lunch,5
u035,Rajma Chawal,mild,lunch,4
u035,Khichdi,mild,breakfast,5
u035,Hyderabadi Biryani,spicy,dinner,5
u036,Chicken 65,spicy,snack,3
u036,Palak Paneer,mild,breakfast,3
u036,Poha,mild,breakfast,5
u036,Chole Bhature,spicy,breakfast,3
u036,Fried Rice,spicy,snack,4
u036,Burger,spicy,dinner,5
u036,Upma,mild,snack,5
u036,Chicken 65,spicy,breakfast,3
u036,Palak Paneer,mild,dinner,4
u036,Aloo Paratha,mild,lunch,5
u036,Masala Dosa,mild,dinner,3
u036,Rajma Chawal,mild,dinner,4
u036,Khichdi,mild,lunch,3
u036,Burger,spicy,snack,4
u036,Thali,mild,breakfast,4
u036,Aloo Paratha,mild,breakfast,4
u036,Dhokla,mild,snack,5
u036,Aloo Paratha,mild,breakfast,3
u036,Upma,mild,dinner,4
u036,Vada Pav,spicy,breakfast,3
u036,Manchurian,spicy,breakfast,4
u036,Thali,mild,snack,5
u036,Idli,mild,lunch,4
u036,Poha,mild,lunch,4
u036,Rajma Chawal,mild,breakfast,4
u036,Chole Bhature,spicy,dinner,4
u036,Spring Roll,spicy,breakfast,3
u036,Butter Naan,mild,breakfast,5
u037,Rajma Chawal,mild,breakfast,4
u037,Tandoori Chicken,spicy,dinner,5
u037,Rajma Chawal,mild,breakfast,4
u037,Thali,mild,lunch,5
u037,Palak Paneer,mild,dinner,4
u037,Curd Rice,mild,breakfast,3
u037,Thali,mild,snack,3
u037,Fish Fry,spicy,dinner,3
u037,Curd Rice,mild,snack,5
u037,Dhokla,mild,lunch,5
u037,Dal Tadka,mild,dinner,3
u037,Rajma Chawal,mild,lunch,4
u037,Idli,mild,breakfast,4
u037,Hyderabadi Biryani,spicy,breakfast,3
u037,Fried Rice,spicy,snack,3
u037,Paneer Butter Masala,spicy,lunch,4
u037,Dhokla,mild,snack,5
u037,Aloo Paratha,mild,dinner,5
u037,Curd Rice,mild,dinner,4
u037,Fried Rice,spicy,snack,5
u037,Khichdi,mild,breakfast,4
u037,Spring Roll,spicy,lunch,3
u037,Masala Dosa,mild,breakfast,5
u037,Fish Fry,spicy,breakfast,5
u037,Spring Roll,spicy,breakfast,4
u037,Tandoori Chicken,spicy,lunch,5
u037,Poha,mild,breakfast,3
u037,Upma,mild,breakfast,5
u037,Samosa,spicy,lunch,5
u038,Idli,mild,snack,5
u038,Thali,mild,lunch,5
u038,Rajma Chawal,mild,lunch,5
u038,Dal Tadka,mild,dinner,3
u038,Tandoori Chicken,spicy,dinner,4
u038,Samosa,spicy,snack,3
u038,Idli,mild,breakfast,4
u038,Thali,mild,lunch,4
u038,Spring Roll,spicy,snack,4
u038,Butter Naan,mild,lunch,3
u038,Mutton Curry,spicy,dinner,3
u038,Curd Rice,mild,snack,4
u038,Spring Roll,spicy,breakfast,4
u038,Rajma Chawal,mild,dinner,3
u038,Kathi Roll,spicy,breakfast,5
u038,Butter Naan,mild,snack,4
u038,Masala Dosa,mild,breakfast,4
u038,Thali,mild,breakfast,3
u038,Fish Fry,spicy,snack,4
u038,Veg Pulao,mild,breakfast,5
u038,Manchurian,spicy,snack,4
u038,Kathi Roll,spicy,breakfast,5
u038,Poha,mild,snack,3
u038,Butter Naan,mild,snack,5
u038,Masala Dosa,mild,breakfast,3
u038,Veg Pulao,mild,breakfast,4
u038,Samosa,spicy,lunch,4
u039,Samosa,spicy,dinner,5
u039,Pav Bhaji,spicy,lunch,3
u039,Paneer Butter Masala,spicy,breakfast,5
u039,Spring Roll,spicy,snack,4
u039,Fried Rice,spicy,dinner,4
u039,Manchurian,spicy,lunch,4
u039,Spring Roll,spicy,lunch,3
u039,Samosa,spicy,lunch,3
u039,Spring Roll,spicy,snack,5
u039,Chole Bhature,spicy,dinner,5
u039,Fish Fry,spicy,breakfast,3
u039,Poha,mild,dinner,4
u039,Chole Bhature,spicy,lunch,3
u039,Dhokla,mild,breakfast,4
u039,Masala Dosa,mild,snack,5
u039,Mutton Curry,spicy,dinner,3
u039,Kathi Roll,spicy,lunch,5
u039,Chicken 65,spicy,lunch,5
u039,Manchurian,spicy,snack,5
u039,Aloo Paratha,mild,dinner,3
u039,Mutton Curry,spicy,breakfast,3
u039,Paneer Butter Masala,spicy,snack,5
u039,Mutton Curry,spicy,snack,5
u039,Poha,mild,dinner,5
u039,Upma,mild,snack,4
u039,Dhokla,mild,lunch,5
u039,Mutton Curry,spicy,lunch,3
u039,Palak Paneer,mild,dinner,4
u039,Rajma Chawal,mild,lunch,5
u039,Dal Tadka,mild,breakfast,5
u040,Dal Tadka,mild,dinner,3
u040,Aloo Paratha,mild,dinner,4
u040,Vada Pav,spicy,dinner,4
u040,Dhokla,mild,snack,5
u040,Fish Fry,spicy,snack,4
u040,Upma,mild,snack,4
u040,Rajma Chawal,mild,dinner,4
u040,Chole Bhature,spicy,dinner,5
u040,Thali,mild,dinner,4
u040,Aloo Paratha,mild,dinner,5
u040,Burger,spicy,snack,3
u040,Burger,spicy,snack,3
u040,Chole Bhature,spicy,lunch,3
u040,Idli,mild,breakfast,3
u040,Vada Pav,spicy,lunch,5
u040,Veg Pulao,mild,breakfast,5
u040,Butter Naan,mild,lunch,3
u040,Idli,mild,breakfast,3
u040,Butter Naan,mild,lunch,5
u040,Dhokla,mild,lunch,3
u040,Curd Rice,mild,dinner,4
u040,Butter Naan,mild,dinner,5
u040,Fish Fry,spicy,snack,5
u040,Thali,mild,dinner,4
u040,Veg Pulao,mild,snack,5
u040,Chicken 65,spicy,snack,3
u040,Hyderabadi Biryani,spicy,snack,3
u040,Rajma Chawal,mild,lunch,4
u040,Fried Rice,spicy,dinner,4
u041,Khichdi,mild,dinner,5
u041,Dhokla,mild,lunch,4
u041,Fish Fry,spicy,snack,4
u041,Upma,mild,breakfast,3
u041,Pizza,spicy,snack,5
u041,Manchurian,spicy,snack,5
u041,Curd Rice,mild,breakfast,5
u041,Upma,mild,dinner,4
u041,Hyderabadi Biryani,spicy,breakfast,4
u041,Upma,mild,snack,4
u041,Burger,spicy,breakfast,3
u041,Rajma Chawal,mild,dinner,3
u041,Pizza,spicy,lunch,4
u041,Aloo Paratha,mild,lunch,3
u041,Pav Bhaji,spicy,snack,5
u041,Burger,spicy,breakfast,3
u041,Thali,mild,lunch,5
u041,Vada Pav,spicy,dinner,5
u041,Veg Pulao,mild,snack,4
u041,Manchurian,spicy,breakfast,5
u041,Burger,spicy,breakfast,3
u041,Khichdi,mild,snack,3
u041,Butter Naan,mild,lunch,3
u041,Palak Paneer,mild,breakfast,5
u041,Mutton Curry,spicy,lunch,5
u041,Idli,mild,snack,5
u041,Rajma Chawal,mild,breakfast,5
u042,Kathi Roll,spicy,breakfast,5
u042,Butter Naan,mild,dinner,3
u042,Spring Roll,spicy,lunch,4
u042,Khichdi,mild,breakfast,5
u042,Poha,mild,lunch,5
u042,Dhokla,mild,lunch,5
u042,Spring Roll,spicy,snack,5
u042,Chicken 65,spicy,lunch,3
u042,Samosa,spicy,lunch,3
u042,Chicken 65,spicy,dinner,5
u042,Fried Rice,spicy,lunch,5
u042,Butter Naan,mild,dinner,4
u042,Hyderabadi Biryani,spicy,breakfast,3
u042,Pav Bhaji,spicy,lunch,3
u042,Thali,mild,breakfast,5
u042,Idli,mild,breakfast,5
u042,Chicken 65,spicy,lunch,4
u042,Pizza,spicy,breakfast,4
u042,Vada Pav,spicy,lunch,5
u042,Fried Rice,spicy,dinner,5
u042,Dhokla,mild,breakfast,5
u042,Fish Fry,spicy,snack,5
u042,Pav Bhaji,spicy,lunch,5
u042,Tandoori Chicken,spicy,lunch,3
u042,Burger,spicy,breakfast,3
u042,Mutton Curry,spicy,lunch,4
u042,Burger,spicy,dinner,5
u042,Aloo Paratha,mild,breakfast,3
u043,Palak Paneer,mild,dinner,4
u043,Burger,spicy,lunch,4
u043,Thali,mild,snack,5
u043,Pizza,spicy,breakfast,3
u043,Veg Pulao,mild,snack,4
u043,Curd Rice,mild,lunch,3
u043,Dal Tadka,mild,breakfast,3
u043,Pav Bhaji,spicy,snack,5
u043,Aloo Paratha,mild,dinner,5
u043,Tandoori Chicken,spicy,dinner,4
u043,Poha,mild,snack,4
u043,Rajma Chawal,mild,breakfast,4
u043,Samosa,spicy,dinner,3
u043,Mutton Curry,spicy,snack,3
u043,Masala Dosa,mild,dinner,4
u043,Chole Bhature,spicy,lunch,5
u043,Khichdi,mild,breakfast,3
u043,Idli,mild,snack,4
u043,Chicken 65,spicy,snack,3
u043,Curd Rice,mild,dinner,3
u043,Fish Fry,spicy,dinner,5
u043,Kathi Roll,spicy,breakfast,3
u043,Manchurian,spicy,snack,4
u043,Kathi Roll,spicy,lunch,5
u043,Hyderabadi Biryani,spicy,dinner,4
u043,Paneer Butter Masala,spicy,breakfast,3
u044,Samosa,spicy,lunch,4
u044,Chicken 65,spicy,snack,5
u044,Idli,mild,dinner,4
u044,Upma,mild,lunch,5
u044,Butter Naan,mild,lunch,3
u044,Chole Bhature,spicy,breakfast,5
u044,Masala Dosa,mild,dinner,3
u044,Butter Naan,mild,breakfast,5
u044,Hyderabadi Biryani,spicy,lunch,3
u044,Fish Fry,spicy,snack,5
u044,Palak Paneer,mild,lunch,4
u044,Dhokla,mild,lunch,3
u044,Idli,mild,breakfast,4
u044,Dhokla,mild,dinner,5
u044,Paneer Butter Masala,spicy,snack,3
u044,Hyderabadi Biryani,spicy,breakfast,4
u044,Tandoori Chicken,spicy,lunch,4
u044,Veg Pulao,mild,dinner,3
u044,Upma,mild,breakfast,3
u044,Tandoori Chicken,spicy,dinner,4
u044,Chole Bhature,spicy,dinner,5
u044,Aloo Paratha,mild,breakfast,3
u044,Spring Roll,spicy,breakfast,3
u044,Rajma Chawal,mild,lunch,4
u044,Curd Rice,mild,breakfast,5
u044,Dal Tadka,mild,lunch,5
u044,Burger,spicy,lunch,5
u044,Curd Rice,mild,snack,3
u045,Curd Rice,mild,snack,4
u045,Curd Rice,mild,breakfast,4
u045,Poha,mild,dinner,3
u045,Thali,mild,lunch,4
u045,Palak Paneer,mild,lunch,4
u045,Mutton Curry,spicy,lunch,4
u045,Kathi Roll,spicy,breakfast,3
u045,Idli,mild,breakfast,3
u045,Tandoori Chicken,spicy,dinner,3
u045,Thali,mild,breakfast,5
u045,Idli,mild,snack,5
u045,Vada Pav,spicy,dinner,5
u045,Pav Bhaji,spicy,lunch,4
u045,Manchurian,spicy,snack,5
u045,Idli,mild,snack,5
u045,Kathi Roll,spicy,snack,3
u045,Samosa,spicy,breakfast,3
u045,Kathi Roll,spicy,breakfast,3
u045,Manchurian,spicy,snack,3
u045,Vada Pav,spicy,snack,3
u045,Pizza,spicy,snack,5
u045,Thali,mild,lunch,5
u045,Paneer Butter Masala,spicy,breakfast,4
u045,Fried Rice,spicy,snack,3
u045,Chicken 65,spicy,snack,5
u045,Dal Tadka,mild,dinner,3
u045,Palak Paneer,mild,breakfast,3
u045,Poha,mild,dinner,5
u045,Curd Rice,mild,snack,3
u046,Khichdi,mild,lunch,3
u046,Kathi Roll,spicy,dinner,4
u046,Veg Pulao,mild,breakfast,4
u046,Veg Pulao,mild,dinner,4
u046,Paneer Butter Masala,spicy,breakfast,3
u046,Mutton Curry,spicy,breakfast,5
u046,Fried Rice,spicy,lunch,3
u046,Aloo Paratha,mild,lunch,3
u046,Curd Rice,mild,dinner,4
u046,Aloo Paratha,mild,dinner,4
u046,Khichdi,mild,lunch,3
u046,Mutton Curry,spicy,lunch,3
u046,Upma,mild,breakfast,4
u046,Vada Pav,spicy,snack,5
u046,Pizza,spicy,dinner,4
u046,Butter Naan,mild,snack,5
u046,Rajma Chawal,mild,lunch,3
u046,Samosa,spicy,breakfast,4
u046,Butter Naan,mild,dinner,3
u046,Pav Bhaji,spicy,snack,3
u046,Dhokla,mild,dinner,4
u046,Khichdi,mild,snack,4
u046,Masala Dosa,mild,snack,3
u046,Idli,mild,snack,4
u046,Burger,spicy,lunch,4
u046,Fried Rice,spicy,dinner,3
u046,Manchurian,spicy,breakfast,3
u046,Tandoori Chicken,spicy,lunch,5
u047,Palak Paneer,mild,dinner,4
u047,Palak Paneer,mild,snack,5
u047,Fish Fry,spicy,dinner,4
u047,Paneer Butter Masala,spicy,lunch,3
u047,Chicken 65,spicy,snack,4
u047,Dal Tadka,mild,dinner,3
u047,Palak Paneer,mild,snack,4
u047,Mutton Curry,spicy,lunch,3
u047,Fish Fry,spicy,breakfast,3
u047,Hyderabadi Biryani,spicy,breakfast,3
u047,Chole Bhature,spicy,snack,5
u047,Kathi Roll,spicy,breakfast,3
u047,Kathi Roll,spicy,snack,5
u047,Tandoori Chicken,spicy,dinner,4
u047,Poha,mild,snack,4
u047,Fried Rice,spicy,snack,5
u047,Paneer Butter Masala,spicy,lunch,5
u047,Mutton Curry,spicy,breakfast,3
u047,Masala Dosa,mild,dinner,3
u047,Rajma Chawal,mild,breakfast,3
u047,Hyderabadi Biryani,spicy,breakfast,3
u047,Chicken 65,spicy,dinner,5
u047,Rajma Chawal,mild,dinner,4
u047,Pav Bhaji,spicy,breakfast,4
u047,Pizza,spicy,lunch,4
u047,Spring Roll,spicy,snack,4
u047,Dal Tadka,mild,dinner,4
u047,Hyderabadi Biryani,spicy,dinner,5
u047,Fish Fry,spicy,lunch,3
u048,Pizza,spicy,breakfast,5
u048,Mutton Curry,spicy,breakfast,5
u048,Chole Bhature,spicy,snack,4
u048,Tandoori Chicken,spicy,snack,4
u048,Curd Rice,mild,dinner,3
u048,Fried Rice,spicy,snack,3
u048,Upma,mild,breakfast,4
u048,Pizza,spicy,dinner,4
u048,Chicken 65,spicy,lunch,4
u048,Chole Bhature,spicy,dinner,5
u048,Palak Paneer,mild,dinner,3
u048,Dal Tadka,mild,snack,3
u048,Tandoori Chicken,spicy,lunch,5
u048,Tandoori Chicken,spicy,lunch,4
u048,Pav Bhaji,spicy,dinner,3
u048,Mutton Curry,spicy,dinner,5
u048,Masala Dosa,mild,lunch,5
u048,Paneer Butter Masala,spicy,breakfast,5
u048,Pizza,spicy,dinner,4
u048,Pizza,spicy,lunch,5
u048,Pav Bhaji,spicy,breakfast,4
u048,Upma,mild,lunch,3
u048,Vada Pav,spicy,dinner,5
u048,Veg Pulao,mild,snack,4
u048,Aloo Paratha,mild,dinner,5
u048,Khichdi,mild,snack,4
u048,Pav Bhaji,spicy,snack,3
u049,Dal Tadka,mild,dinner,3
u049,Butter Naan,mild,dinner,3
u049,Rajma Chawal,mild,snack,5
u049,Upma,mild,lunch,4
u049,Spring Roll,spicy,lunch,3
u049,Chole Bhature,spicy,lunch,3
u049,Chicken 65,spicy,snack,5
u049,Palak Paneer,mild,snack,4
u049,Khichdi,mild,breakfast,4
u049,Aloo Paratha,mild,snack,3
u049,Spring Roll,spicy,breakfast,3
u049,Vada Pav,spicy,lunch,3
u049,Burger,spicy,lunch,3
u049,Thali,mild,lunch,5
u049,Fish Fry,spicy,breakfast,4
u049,Idli,mild,snack,3
u049,Pav Bhaji,spicy,breakfast,3
u049,Aloo Paratha,mild,dinner,4
u049,Dhokla,mild,snack,4
u049,Spring Roll,spicy,dinner,3
u049,Curd Rice,mild,breakfast,4
u049,Upma,mild,dinner,3
u049,Fried Rice,spicy,breakfast,5
u049,Upma,mild,lunch,4
u049,Kathi Roll,spicy,lunch,3
u049,Veg Pulao,mild,dinner,3
u049,Vada Pav,spicy,dinner,4
u049,Veg Pulao,mild,breakfast,4
u050,Idli,mild,lunch,3
u050,Idli,mild,snack,3
u050,Pizza,spicy,dinner,3
u050,Upma,mild,breakfast,3
u050,Burger,spicy,dinner,4
u050,Dal Tadka,mild,breakfast,5
u050,Tandoori Chicken,spicy,lunch,5
u050,Curd Rice,mild,lunch,5
u050,Samosa,spicy,lunch,4
u050,Masala Dosa,mild,breakfast,4
u050,Aloo Paratha,mild,breakfast,3
u050,Hyderabadi Biryani,spicy,snack,3
u050,Tandoori Chicken,spicy,snack,5
u050,Aloo Paratha,mild,breakfast,5
u050,Mutton Curry,spicy,breakfast,4
u050,Samosa,spicy,snack,4
u050,Burger,spicy,dinner,3
u050,Upma,mild,dinner,3
u050,Palak Paneer,mild,lunch,4
u050,Palak Paneer,mild,snack,5
u050,Dal Tadka,mild,breakfast,5
u050,Burger,spicy,breakfast,3
u050,Khichdi,mild,breakfast,5
u050,Masala Dosa,mild,snack,4
u050,Thali,mild,breakfast,5
u050,Spring Roll,spicy,snack,4
u050,Hyderabadi Biryani,spicy,snack,4
u051,Upma,mild,snack,5
u051,Curd Rice,mild,breakfast,4
u051,Paneer Butter Masala,spicy,snack,3
u051,Hyderabadi Biryani,spicy,breakfast,3
u051,Chole Bhature,spicy,lunch,3
u051,Mutton Curry,spicy,breakfast,3
u051,Vada Pav,spicy,snack,4
u051,Pizza,spicy,breakfast,4
u051,Rajma Chawal,mild,snack,3
u051,Dhokla,mild,snack,5
u051,Dal Tadka,mild,lunch,5
u051,Tandoori Chicken,spicy,dinner,4
u051,Curd Rice,mild,dinner,4
u051,Paneer Butter Masala,spicy,snack,3
u051,Spring Roll,spicy,breakfast,5
u051,Dhokla,mild,snack,5
u051,Rajma Chawal,mild,dinner,5
u051,Palak Paneer,mild,lunch,3
u051,Chicken 65,spicy,lunch,4
u051,Masala Dosa,mild,lunch,5
u051,Rajma Chawal,mild,lunch,4
u051,Fried Rice,spicy,dinner,4
u051,Pizza,spicy,dinner,3
u051,Kathi Roll,spicy,snack,3
u051,Pizza,spicy,dinner,5
u051,Curd Rice,mild,breakfast,4
u051,Poha,mild,snack,3
u051,Burger,spicy,lunch,4
u051,Pav Bhaji,spicy,lunch,4
u052,Dhokla,mild,lunch,5
u052,Fried Rice,spicy,lunch,4
u052,Aloo Paratha,mild,snack,3
u052,Aloo Paratha,mild,breakfast,3
u052,Dal Tadka,mild,dinner,4
u052,Idli,mild,snack,5
u052,Chicken 65,spicy,breakfast,3
u052,Thali,mild,lunch,3
u052,Rajma Chawal,mild,lunch,4
u052,Curd Rice,mild,lunch,4
u052,Chicken 65,spicy,lunch,4
u052,Spring Roll,spicy,lunch,4
u052,Burger,spicy,snack,4
u052,Aloo Paratha,mild,dinner,3
u052,Samosa,spicy,breakfast,3
u052,Vada Pav,spicy,lunch,5
u052,Palak Paneer,mild,snack,3
u052,Rajma Chawal,mild,lunch,5
u052,Aloo Paratha,mild,breakfast,3
u052,Upma,mild,lunch,4
u052,Chole Bhature,spicy,lunch,3
u052,Poha,mild,breakfast,4
u052,Pizza,spicy,lunch,5
